name,overview,popularity,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,first_air_year,in_production_True
Tucker's Luck,"Tucker's Luck was a British television series made by the BBC between 1983 and 1985.

The series is a spin-off from the school drama Grange Hill and capitalised on the popularity of one of the series' original characters — Peter ""Tucker"" Jenkins, played by Todd Carty.

Tucker's Luck followed the exploits of Tucker and his friends, Alan Humphries and Tommy Watson, after they had left school and their attempts to find employment and cope out there in the ""real world"". Three series were made, with several former Grange Hill cast members reprising their roles for the spin-off, although the programme never came close to matching the popularity of Grange Hill.

The third and final series saw the first appearances of Tucker's younger sister, eight-year old Rhona, and Tucker's elder brother Barry.",0.014007247318736774,0.55,8.530603540200469e-05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1983.0,False
Shakespeare: The Animated Tales,"An animated adaptation of twelve of Shakespeare's best-known plays. The series was produced by S4C for the BBC, but animated by some of the foremost artists of Soyuzmultfilm, the former Soviet Union's main animation studio. Each 26-minute play is directed by a different animator, in a wide variety of styles: cel animation for Macbeth, stop-motion puppets in Twelfth Night, and paint on glass for Hamlet.",0.014006349317530309,0.6909000000000001,0.0004691831947110258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,False
X Factor,"X Factor is the Bulgarian version of The X Factor, a show originating from the United Kingdom. It is a television music talent show contested by aspiring pop singers drawn from public auditions. The show's inaugural season aired in 2011 on Nova Television.",0.01400455331511738,0.6000000000000001,8.530603540200469e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011.0,True
Super Dave: Daredevil for Hire,"Super Dave: Daredevil for Hire starred and was based on the comedy of Bob Einstein and his Super Dave Osborne persona. Both Bob Einstein and Art Irizawa provided the voices for Super Dave and his assistant, Fuji Hakahito, and also appeared as their characters in live-action skits which ended each episode.",0.014001185810593137,0.53,0.00012795905310300704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,False
The Blue Planet,"Sir David Attenborough narrates this critically acclaimed series that dives deep into the marine environment of Planet Earth. Although two-thirds of the world's surface is covered with water, scientists know less about the oceans than they do about the surface of the moon. This limited series travels from various coasts to the poles to examine watery denizens ranging from the gigantic blue whale to microscopic coral polyps.",0.014000961310291521,0.8288000000000001,0.013563659628918746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,False
Eight Heroes,"Eight Heroes is a 2006 television series directed and written by Wong Jing, starring Anthony Wong, Damian Lau, Lu Yi, Li Bingbing, Li Xiaolu, Dong Xuan, Zheng Xiaodong, Lam Chi-chung, Edison Chen, Fan Bingbing, and Han Xiao.",0.015042867210092094,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,False
Evil Twins,"Channeling sibling rivalries and deadly childhood pacts, this series follows true-crime mysteries surrounding cases of these double-duty archetypes.",0.020283602251019626,0.66,0.00021326508850501172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,True
Playhouse,Playhouse is about a young married couple Patty and Marlon who are on the brink of calling it quits when an unexpected need to parent a godchild forces them to be together again.,0.011508334461447351,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2018.0,False
How Do You Want Me?,"Following their marriage, Ian and Lisa move back to the village where she grew up, a village still dominated by her family. In order to try to fit in, Ian takes a job as the village photographer, a profession for which he is not really cut out.",0.007732463888565235,0.8,0.00021326508850501172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,False
My Grandfather's Museum,A girl inherits a large treasure from her father and finds herself surrounded by many problems and people who covet it. She strives hard to confront them and falls in love with one of the young men who support her in her life.,0.020279112244987303,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,True
The Lady in Dignity,"Woo Ah-Jin lives a luxurious life due to her wealthy father-in-law, but her father-in-law's finances become decimated and her husband betrays her. Woo Ah-Jin's life hits rock bottom. Park Bok-Ja is a mysterious woman and she hides her heartbreaking story. She brings about fierce hardship on Woo Ah-Jin.",0.01419650107299919,0.63,0.0006824482832160375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017.0,False
Behind The Drag Queen of the Year Pageant Competition Award Contest Competition,"Legendary drag queens Alaska Thunderfuck and her creative drag partner Lola LeCroix are putting together their annual drag pageant, The Drag Queen of the Year Pageant Competition Award Contest Competiton. With a venue in place and rehearsals gearing up, Alaska and Lola have to deal with an unreliable crew, packages not being delivered, and eight drag queen contestants who all have a variety of talent, costumes, and performances. After a nightmare in tech rehearsals and with only hours away from showtime; will these queens get to crown their latest winner?",0.014266320666801818,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,True
无懈可击之美女如云,,0.011512824467479671,1.0,4.2653017701002346e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,True
Guerra dos Sexos,,0.011194483039787966,0.8500000000000001,0.00017061207080400938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,False
Ultraman Orb,"Ultraman Orb, a warrior of light, battles monsters and aliens threatening Earth.",0.008885497437665809,0.8500000000000001,0.0004691831947110258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,False
Liao zhai,,0.016406931042711858,0.9300000000000002,0.00012795905310300704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1987.0,False
Criminal: UK,"Within the walls of an interrogation room, London investigators question suspects accused of grievous crimes until the truth comes to light.",0.010272011300447182,0.7266,0.00818937939859245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019.0,False
De Slet van 6VWO,,0.008708142199389046,0.7000000000000001,4.2653017701002346e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0,False
Gods' Games We Play,"In a world of idle gods, humans are forced into brain challenges with them. With three defeats, gods lose their right to challenge, while 10 victories spell human triumph. Fay, determined to achieve the impossible, enters the ultimate test of wits against the gods. Will he defy divinity, or is he just another loss in the making?",0.011769652812528557,0.81,0.0008104073363190445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,False
Aladdin - Naam Toh Suna Hoga,"Aladdin is an age old fantasy tale and about struggles with family and love. Inspired by the book, 'The Arabian Nights', this is an attempt to tell the classical tale of Aladdin.",0.011407982826624929,0.7000000000000001,8.530603540200469e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018.0,False
Love in Sadness,"The essence of love is fading and is evermore harder to do. In this day and age, will there be love that is woeful and forlorn just for the sake of love itself? Love in Sadness is a love story that encapsulates the mythical-like fate of love that is so coveted that it ignores all bounds. In it, love outweighs what the world thinks, ignores the pain and anguish with it, and pursues its destiny. In the drama, Ma Ri is a beautiful girl, married into wealth with a seemingly perfect life. Ironically, her husband, In Wook, who looks like a more than ideal husband, is an obsessive lunatic who is also violently abusive. When he pushes her too far, she reaches out for help from Jung Won, an honest, smart, handsome plastic surgeon. And when he agrees to help her escape from her husband's hands, they fall in love. But In Wook, who is consumed by his obsession for her, isn't going to let her get away from his grasp. Watch as these two characters struggle to stay on their arduous road to love.",0.01370798841668244,0.45,8.530603540200469e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019.0,False
Adaalat,"K.D Pathak is a suave, sophisticated, witty and yet unconventional defence lawyer with an impeccable track record. He stands not for his client, but for Justice.",0.011068987371184533,0.75,8.530603540200469e-05,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010.0,False
Road to Avonlea,"In the fictional small town of Avonlea, Prince Edward Island, in the early 20th century, 10-year-old Montreal heiress Sara Stanley is sent by her wealthy father to live with her two maiden aunts, Hetty and Olivia King, to be near her late mother's side of the family.",0.011557275527199672,0.82,0.0014075495841330773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,False
Galaxy Warring State Chronicle Rai,"Thunder Jet is a 52-episode anime adaptation of the Japanese manga, Ginga Sengoku Gun Yuuden Rai (trans. The Heroes of Galaxy Wars), which was written and illustrated by Johji Manabe.",0.015191710910063608,0.7167,0.0002559181062060141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,False
Yume no Crayon Oukoku,"Yume no Crayon Oukoku is a Japanese children's literature by Reizo Fukunaga and serialized in Nakayoshi from January 1998 to December 1998. It was adapted into a seventy-episode anime television series by Toei Animation in 1997. It has been dubbed into French, Italian, Korean and Chinese. The original features the voice talents of Yuka Tokumitsu as Princess Silver.",0.011011515293970799,0.55,8.530603540200469e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,False
Rise of Empires: Ottoman,Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.,0.00988272777744477,0.7400000000000001,0.011985497973981659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,False
Chance in a Million,"Chance in a Million is a British sitcom broadcast between 1984 and 1986, produced by Thames Television for Channel 4.

The series was co-written by Andrew Norriss and Richard Fegen and starred Simon Callow and Brenda Blethyn.

The producer and director of the series was Michael Mills.",0.009129753765824186,0.6667000000000001,0.0002559181062060141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,False
The Adventures of the Mole,"Created by Czech director and animator Zdeněk Miler in 1956, Krtek, or The Mole in English, was an international hit with children. Because the cartoons were presented with no dialogue, Krtek was held to no national boundaries.

Milers daughter voiced the noises and grunts that Krtek made, and gave Miler the feedback from a child's perspective he needed to keep his stories focus on his young fans.",0.020242294195522252,0.76,0.0022606099381531244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957.0,False
Lost in the Kunlun Mountains,"During the period of the Republic of China, Ding Yun Qi, a talented and kind-hearted man, accidentally discovers the secrets of Kunlun Ruins while investigating his brother's bizarre disappearance. As a result, he gets involved in a conspiracy plan by warlord Luo Yun Song, who resells cultural relics, in an attempt to seize the treasures of Kunlun Ruins.",0.01506419473874563,0.6000000000000001,0.00012795905310300704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,False
Huwag Kang Mangamba,"One fateful night, two girls die in an accident but miraculously come back to life at the same time. Bro crosses the paths of Mira, a blind orphan girl, and Joy, a misunderstood teenager, and leads them to renew the faith community of a small town called Hermoso. In the course of their mission to rebuild the church, they also uncover the secret of their identity.",0.01398232778525738,0.2,4.2653017701002346e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,False
Das Duell um die Welt,"Joko gegen Klaas – Das Duell um die Welt is a German reality series, broadcast on the German television network ProSieben on prime time. In English the show is called Joko vs. Klaas – The Battle for the World .

It is a show that pins its two stars against one another in a series of challenges all over the globe. Hosts Joachim ‘Joko’ Winterscheidt and Klaas Heufer-Umlauf give each other a series of outrageous and tough challenges in countries all over the world; they know where they’re going but have no idea what they will have to do until they get there. It is a travel game show and reality series where each host tries to push the other to their limits in an attempt to be crowned the “world champion” by taking on all the obstacles and coming out on top as the one who has won the battle for world domination.",0.011788061837261079,0.78,0.00021326508850501172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,True
"Осторожно, Задов!",,0.013185800715123264,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,True
DOTA: Dragon's Blood,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",0.018354920159835236,0.7819,0.01744508423970996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,False
De Ideale Wereld,,0.010943042701977872,0.8500000000000001,8.530603540200469e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,True
Aunty Donna's Big Ol House of Fun,"Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters.",0.009016605613809642,0.7321,0.0016634676903390915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,False
One Sword,"A Japanese samurai, Wuming, travels to China and defeats many martial artists, challenging the Central Plains' top Swordsmen, leading to a fight with Liguojushi. Wuming loses but threatens revenge, setting off a battle over the martial arts book, Ling's Sword Manual. Nangong Yi falls out with his master and learns from another. He ends up as the leader of a sect and helps stop an evil martial arts master from gaining power but dies fighting Wuming who threatens to destroy the entire martial arts world.",0.012343026582856215,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.0,False
